名称,種別,緯度,経度,ftCode,source_layer
,田,33.1937387449388,130.34283086657527,6311,symbol
,田,33.19421234102183,130.34354165196422,6311,symbol
,田,33.19495639794164,130.34427121281627,6311,symbol
,田,33.194257231512914,130.34449920058253,6311,symbol
,田,33.193462666419684,130.34371465444568,6311,symbol
,田,33.19651743799313,130.34473389387134,6311,symbol
,田,33.197041519247584,130.34529045224193,6311,symbol
,田,33.196011309436166,130.3451603651047,6311,symbol
,田,33.19532225166525,130.34480765461925,6311,symbol
,田,33.19646693749245,130.34636199474338,6311,symbol
,田,33.19595407520239,130.34689843654635,6311,symbol
,田,33.19509219045302,130.34697219729426,6311,symbol
,田,33.19483295002132,130.34549832344058,6311,symbol
,田,33.193930652664974,130.345303863287,6311,symbol
,田,33.19348511186025,130.3446198999882,6311,symbol
,田,33.19380608103097,130.34654304385188,6311,symbol
,田,33.1928824497849,130.34614741802218,6311,symbol
,田,33.1927129854003,130.3433404862881,6311,symbol
,田,33.19203063542094,130.34255594015124,6311,symbol
,田,33.1910385249804,130.3427638113499,6311,symbol
,田,33.19175455151738,130.3437213599682,6311,symbol
,田,33.190835387859345,130.34334719181064,6311,symbol
,田,33.19136623691186,130.34434497356418,6311,symbol
,田,33.19024729762614,130.34267798066142,6311,symbol
,田,33.189866832566345,130.34369051456454,6311,symbol
,田,33.18940443622766,130.34417733550075,6311,symbol
,田,33.189052025728465,130.34360602498057,6311,symbol
,田,33.19247057220068,130.34455955028537,6311,symbol
,田,33.192532297847606,130.3454312682152,6311,symbol
,田,33.1908522224453,130.34484788775447,6311,symbol
,田,33.19141674035392,130.34539103507998,6311,symbol
,田,33.19252668642694,130.34689843654635,6311,symbol
,田,33.19085110013967,130.3463137149811,6311,symbol
,田,33.191422351845674,130.3468514978886,6311,symbol
,田,33.189866832566345,130.34480765461925,6311,symbol
,田,33.19021026127701,130.3455922007561,6311,symbol
,田,33.18845718950399,130.34531056880954,6311,symbol
,田,33.18985560938314,130.34659668803218,6311,symbol
,田,33.188615438780715,130.34617558121684,6311,symbol
,田,33.189151912924764,130.34678712487224,6311,symbol
,田,33.1876850187195,130.34243524074557,6311,symbol
,田,33.18697457069193,130.3429783880711,6311,symbol
,田,33.18612382123915,130.34298509359363,6311,symbol
,田,33.187979072931206,130.3432331979275,6311,symbol
,田,33.18744820335053,130.34354165196422,6311,symbol
,田,33.18699701779516,130.34427121281627,6311,symbol
,田,33.18647848824215,130.34376159310344,6311,symbol
,田,33.185170927148214,130.3424218297005,6311,symbol
,田,33.184646774861,130.34293815493587,6311,symbol
,田,33.185481825417185,130.34334719181064,6311,symbol
,田,33.187476262076956,130.34491494297984,6311,symbol
,田,33.18796672716355,130.34563913941386,6311,symbol
,田,33.18710700851789,130.34549430012706,6311,symbol
,田,33.18636064018841,130.34479424357417,6311,symbol
,田,33.18615749221884,130.34622788429263,6311,symbol
,田,33.18511480820954,130.34500882029536,6311,symbol
,田,33.18360968486351,130.34457296133044,6311,symbol
,田,33.184230368988544,130.34567937254909,6311,symbol
,田,33.185041853535544,130.34620106220248,6311,symbol
,田,33.18469840456172,130.3469051420689,6311,symbol
,畑,33.1836310104308,130.34616351127627,6312,symbol
,田,33.18392507825052,130.34720689058307,6311,symbol
,田,33.18588363454188,130.34729540348056,6311,symbol
,田,33.1834581609464,130.34371465444568,6311,symbol
,田,33.18280941113846,130.3432667255402,6311,symbol
,田,33.182460341347465,130.3441706299782,6311,symbol
,田,33.18072619588593,130.34198194742206,6311,symbol
,田,33.18109659876998,130.34329354763034,6311,symbol
,田,33.18060048303606,130.34384205937388,6311,symbol
,田,33.180202017007524,130.34435436129573,6311,symbol
,田,33.17981140629684,130.3435952961445,6311,symbol
,田,33.1792614055051,130.34415990114215,6311,symbol
,田,33.18280941113846,130.34464001655581,6311,symbol
,田,33.183020423713856,130.34570485353473,6311,symbol
,田,33.18233687581514,130.34527033567431,6311,symbol
,田,33.183113583359365,130.34674152731898,6311,symbol
,田,33.182060761358684,130.3459542989731,6311,symbol
,田,33.18120322961299,130.34525826573375,6311,symbol
,田,33.18076435867967,130.3458067774773,6311,symbol
,田,33.18010997670954,130.34535080194476,6311,symbol
,田,33.18092711158403,130.34665033221248,6311,symbol
,田,33.1793040587512,130.34648269414905,6311,symbol
,田,33.18003252809118,130.34683406353,6311,symbol
,田,33.17891456649618,130.34555867314342,6311,symbol
,田,33.17820404734657,130.34313261508944,6311,symbol
,田,33.178529562364034,130.34397885203364,6311,symbol
,田,33.17807720840895,130.34447908401492,6311,symbol
,田,33.175730093698434,130.3427638113499,6311,symbol
,田,33.17450880589562,130.3428000211716,6311,symbol
,田,33.175769381166866,130.3438085317612,6311,symbol
,田,33.17445604767507,130.3443114459515,6311,symbol
,田,33.17798292093814,130.34568741917613,6311,symbol
,田,33.177190453185744,130.3454647958279,6311,symbol
,田,33.178796708268045,130.34698560833934,6311,symbol
,田,33.17808057581674,130.34670397639277,6311,symbol
,田,33.17730831357424,130.346294939518,6311,symbol
,田,33.176891872825415,130.3469051420689,6311,symbol
,田,33.17596694074133,130.34497529268268,6311,symbol
,田,33.17646869515857,130.34543797373775,6311,symbol
,田,33.17512730947425,130.34527704119685,6311,symbol
,田,33.17446053773762,130.34538432955745,6311,symbol
,田,33.17622623700693,130.34628823399547,6311,symbol
,田,33.17596020576316,130.34696549177173,6311,symbol
,田,33.1753192579732,130.34636065363887,6311,symbol
,田,33.17431573310418,130.34361407160762,6311,symbol
,田,33.17431573310418,130.346115231514,6311,symbol
,田,33.17390489074875,130.34248620271686,6311,symbol
,田,33.172773380535276,130.34234538674357,6311,symbol
,田,33.17212679671188,130.342420488596,6311,symbol
,田,33.17431573310415,130.34361407160762,6311,symbol
,田,33.17349853657931,130.34325733780864,6311,symbol
,田,33.172607244869326,130.3432667255402,6311,symbol
,田,33.171463369810354,130.34218043088916,6311,symbol
,田,33.170961586737434,130.3428710997105,6311,symbol
,田,33.17053613530449,130.3422233462334,6311,symbol
,田,33.170149971793954,130.34291133284572,6311,symbol
,田,33.17145775704019,130.34328013658526,6311,symbol
,田,33.17160593405205,130.3442779183388,6311,symbol
,田,33.17053389017272,130.3434477746487,6311,symbol
,田,33.17069329438567,130.34433424472812,6311,symbol
,田,33.17410133200595,130.3448009490967,6311,symbol
,田,33.17321116895758,130.34474059939387,6311,symbol
,田,33.17360629919456,130.34533470869067,6311,symbol
,田,33.17271500858042,130.3450892865658,6311,symbol
,田,33.17236028586501,130.34455955028537,6311,symbol
,田,33.17213465453005,130.3457880020142,6311,symbol
,田,33.17431573310415,130.346115231514,6311,symbol
,田,33.17319433098176,130.34604683518413,6311,symbol
,田,33.1722974234619,130.34711971879008,6311,symbol
,田,33.17175074316253,130.34510940313342,6311,symbol
,田,33.17098291538286,130.3455935418606,6311,symbol
,田,33.17056195431574,130.34493505954745,6311,symbol
,田,33.1701443589397,130.34554526209834,6311,symbol
,田,33.17163287530001,130.34626811742785,6311,symbol
,田,33.17113333831392,130.3472109138966,6311,symbol
,田,33.17062481796352,130.34634321928027,6311,symbol
,田,33.17012190751903,130.34687831997874,6311,symbol
,田,33.32601358700785,130.3476628661156,6311,symbol
,畑,33.32670721745386,130.34883901476863,6312,symbol
,田,33.32656042374899,130.34930035471916,6311,symbol
,果樹園,33.32592282074129,130.3486754000187,6314,symbol
,果樹園,33.32543312949931,130.34790426492694,6314,symbol
,畑,33.32429349414697,130.34832134842873,6312,symbol
,畑,33.32518996371817,130.3498435020447,6312,symbol
,田,33.324581486002174,130.34914612770083,6311,symbol
,田,33.32286920915074,130.34785062074664,6311,symbol
,田,33.3217015246217,130.34811750054362,6311,symbol
,田,33.323083245597026,130.34884437918666,6311,symbol
,田,33.32327486940402,130.34949481487277,6311,symbol
,田,33.322123999621276,130.34880414605144,6311,symbol
,畑,33.32559337201642,130.35077825188637,6312,symbol
,田,33.324532180071145,130.35129860043526,6311,symbol
,田,33.322575608563,130.3504604101181,6311,symbol
,田,33.32177548591009,130.35007148981097,6311,symbol
,田,33.319340333534996,130.34720823168755,6311,symbol
,田,33.32056856431393,130.34799814224246,6311,symbol
,田,33.31980204275589,130.34832134842873,6311,symbol
,田,33.32118827637626,130.3487773239613,6311,symbol
,田,33.320129272081914,130.34927353262904,6311,symbol
,田,33.31931792040378,130.34999772906303,6311,symbol
,田,33.318585007837235,130.34775808453563,6311,symbol
,田,33.31904672105923,130.34850910305977,6311,symbol
,田,33.31814570560787,130.34862980246547,6311,symbol
,田,33.31768286693532,130.34773126244548,6311,symbol
,田,33.31877664153453,130.34939423203468,6311,symbol
,田,33.317176319130795,130.34873709082603,6311,symbol
,田,33.317582005881526,130.34983679652217,6311,symbol
,田,33.31701269907824,130.34953504800797,6311,symbol
,田,33.3208621716631,130.35036653280258,6311,symbol
,田,33.319937641358564,130.3506347537041,6311,symbol
,田,33.31981324925998,130.3515346348286,6311,symbol
,田,33.3182689794161,130.35017207264903,6311,symbol
,田,33.31878784817045,130.35097673535347,6311,symbol
,田,33.317896916118414,130.35140588879588,6311,symbol
,田,33.3171987328127,130.35080239176753,6311,symbol
,田,33.31816811904052,130.35264775156978,6311,symbol
,田,33.317388128194764,130.35186722874644,6311,symbol
,田,33.31682666494672,130.35168886184692,6311,symbol
,田,33.31639856079865,130.34846886992457,6311,symbol
,田,33.316069076069674,130.34801289439204,6311,symbol
,田,33.31483181617293,130.34762263298038,6311,symbol
,田,33.315276738646915,130.34831464290622,6311,symbol
,田,33.31569924478839,130.349085777998,6311,symbol
,田,33.315090700810636,130.34967586398125,6311,symbol
,田,33.31364721302341,130.34765616059303,6311,symbol
,田,33.314222145417624,130.34838840365413,6311,symbol
,田,33.31252647620949,130.34769102931025,6311,symbol
,田,33.31367074834202,130.34899860620501,6311,symbol
,田,33.31427369862445,130.3496825695038,6311,symbol
,田,33.31252647620949,130.34899860620501,6311,symbol
,田,33.31315184912834,130.3496825695038,6311,symbol
,田,33.31601304112793,130.35008758306506,6311,symbol
,田,33.31639856079865,130.3510317206383,6311,symbol
,田,33.31532717052209,130.35104513168338,6311,symbol
,田,33.31588528132602,130.35178273916245,6311,symbol
,田,33.315462776086214,130.3523996472359,6311,symbol
,田,33.313579969220854,130.35027265548706,6311,symbol
,田,33.31432413107991,130.35105183720592,6311,symbol
,田,33.312476042714096,130.3502793610096,6311,symbol
,田,33.31313503808703,130.3510384261608,6311,symbol
,田,33.313636005726565,130.35156816244128,6311,symbol
,田,33.314268095016494,130.3523996472359,6311,symbol
,田,33.312481646437256,130.35166874527934,6311,symbol
,田,33.31317426384502,130.3523795306683,6311,symbol
,田,33.311888770531226,130.3482945263386,6311,symbol
,田,33.310911469122075,130.34823417663574,6311,symbol
,田,33.311455038345066,130.34905895590785,6311,symbol
,田,33.310281597041566,130.34882694482803,6311,symbol
,田,33.310919314475164,130.3496825695038,6311,symbol
,畑,33.308868290992244,130.34781977534297,6312,symbol
,田,33.30962370088199,130.3483481705189,6311,symbol
,田,33.30811847856155,130.34768432378772,6311,symbol
,田,33.3090823618184,130.34895166754725,6311,symbol
,田,33.30971336334242,130.34968927502635,6311,symbol
,田,33.3080288144611,130.3490522503853,6311,symbol
,田,33.30854662336998,130.34980326890948,6311,symbol
,田,33.31135417008553,130.3503477573395,6311,symbol
,田,33.311888770531226,130.3508359193802,6311,symbol
,田,33.31028271781443,130.3503879904747,6311,symbol
,田,33.310874483876546,130.3510169684887,6311,symbol
,田,33.311325030344385,130.35151049494746,6311,symbol
,田,33.3102434907555,130.3516620397568,6311,symbol
,田,33.309707759441345,130.3510169684887,6311,symbol
,田,33.30800639842159,130.35028740763667,6311,symbol
,田,33.308569039270616,130.35101830959323,6311,symbol
,田,33.309679739930566,130.35241305828097,6311,symbol
,田,33.30799519039966,130.35168886184692,6311,symbol
,田,33.308564556090964,130.3523795306683,6311,symbol
,田,33.30748746549586,130.35109207034114,6311,symbol
,田,33.306157055313115,130.34785196185115,6311,symbol
,田,33.30723976640143,130.34939423203468,6311,symbol
,田,33.306523564608966,130.34958198666573,6311,symbol
,田,33.30628707101943,130.3488510847092,6311,symbol
,田,33.30554284056228,130.34904554486278,6311,symbol
,田,33.30515951456551,130.34831464290622,6311,symbol
,田,33.3046584982224,130.34801959991458,6311,symbol
,田,33.30353092071155,130.3476440906525,6311,symbol
,田,33.304009526465606,130.3483816981316,6311,symbol
,田,33.30477058266543,130.34897848963737,6311,symbol
,田,33.30310835560267,130.34906566143036,6311,symbol
,田,33.30388623249441,130.34979790449145,6311,symbol
,田,33.30723416234138,130.35005137324336,6311,symbol
,田,33.30670962072627,130.35049527883533,6311,symbol
,田,33.30544196546333,130.3509244322777,6311,symbol
,田,33.30689567644658,130.35168215632442,6311,symbol
,田,33.307064919558215,130.35270139575007,6311,symbol
,田,33.30565604470103,130.3520777821541,6311,symbol
,田,33.305017167933016,130.35007953643802,6311,symbol
,田,33.30323277153707,130.35047516226768,6311,symbol
,田,33.30375060892476,130.3512127697468,6311,symbol
,田,33.303322440568905,130.3520241379738,6311,symbol
,田,33.303830189722596,130.35277515649798,6311,symbol
,田,33.301935922855705,130.34788548946383,6311,symbol
,田,33.30078589224934,130.3477245569229,6311,symbol
,田,33.3014741190151,130.34839510917666,6311,symbol
,畑,33.302482910649225,130.3487639129162,6312,symbol
,田,33.30199196684476,130.34922659397128,6311,symbol
,田,33.30264655796994,130.34974962472918,6311,symbol
,田,33.30092152042924,130.3491058945656,6311,symbol
,田,33.3015525810051,130.34981802105906,6311,symbol
,田,33.30022208028222,130.34834146499637,6311,symbol
,田,33.29947891898043,130.3475770354271,6311,symbol
,田,33.2988018856765,130.34792572259906,6311,symbol
,田,33.29846448797871,130.348462164402,6311,symbol
,田,33.29963472556978,130.34909516572955,6311,symbol
,田,33.299974360551815,130.3499521315098,6311,symbol
,田,33.30200317563824,130.35044699907306,6311,symbol
,田,33.30257818481166,130.35118594765666,6311,symbol
,田,33.30130486505345,130.35125300288203,6311,symbol
,田,33.30247170191742,130.3526209294796,6311,symbol
,田,33.300831848928965,130.35199061036113,6311,symbol
,田,33.301688207992804,130.35270810127258,6311,symbol
,田,33.30043729323253,130.35046175122264,6311,symbol
,田,33.29849811571479,130.35149440169337,6311,symbol
,田,33.300988773993936,130.3528019785881,6311,symbol
,田,33.2979567075882,130.3478050231934,6311,symbol
,田,33.297461254556765,130.34860968589786,6311,symbol
,田,33.29643559058329,130.34771114587787,6311,symbol
,田,33.297702255817214,130.3494076430798,6311,symbol
,畑,33.29658131406859,130.34891813993457,6312,symbol
,畑,33.29545475309922,130.34895166754725,6312,symbol
,田,33.29445148506396,130.34867674112323,6311,symbol
,田,33.29487409211202,130.34963563084605,6311,symbol
,田,33.297934288959766,130.35040810704234,6311,symbol
,畑,33.29650396855671,130.35009160637856,6312,symbol
,畑,33.297138423918064,130.3509069979191,6312,symbol
,畑,33.29800827041168,130.3515949845314,6312,symbol
,畑,33.2954491482819,130.35022705793384,6312,symbol
,畑,33.295992813884524,130.35101830959323,6312,symbol
,田,33.29496937458539,130.35099148750305,6311,symbol
,田,33.29451874361706,130.3502739965916,6311,symbol
,田,33.29394368131436,130.35099148750305,6311,symbol
,田,33.295008608514784,130.35230576992038,6311,symbol
,田,33.294412250884015,130.3516955673695,6311,symbol
,田,33.29208507196554,130.34724846482277,6311,symbol
,田,33.293463899338775,130.34742414951327,6311,symbol
,田,33.2918126669068,130.3484755754471,6311,symbol
,田,33.292854079188025,130.3499320149422,6311,symbol
,田,33.29208395095881,130.3492534160614,6311,symbol
,田,33.29054031102783,130.34792572259906,6311,symbol
,田,33.289756709937556,130.34765213727954,6311,symbol
,田,33.28970402119974,130.34845277667048,6311,symbol
,田,33.291075039062775,130.34941300749782,6311,symbol
,田,33.290365430707794,130.34952968358996,6311,symbol
,田,33.28936770935767,130.34960344433787,6311,symbol
,田,33.29207274089074,130.3502739965916,6311,symbol
,田,33.29168935569525,130.350978076458,6311,symbol
,田,33.293301355781416,130.35162851214412,6311,symbol
,田,33.292776730371635,130.35235270857814,6311,symbol
,田,33.292326088077935,130.35170897841456,6311,symbol
,田,33.291599674704656,130.3523138165474,6311,symbol
,田,33.29083850358567,130.35105854272845,6311,symbol
,田,33.28986769249395,130.35057038068774,6311,symbol
,田,33.28933968331233,130.35099148750305,6311,symbol
,田,33.29128915356257,130.3515882790089,6311,symbol
,田,33.29047753351738,130.3522454202175,6311,symbol
,田,33.2897679203032,130.35212472081187,6311,symbol
,田,33.28887220754866,130.3476977348328,6311,symbol
,田,33.28844284510848,130.34830793738368,6311,symbol
,田,33.28709084409525,130.3473959863186,6311,symbol
,田,33.28906839072806,130.3487974405289,6311,symbol
,田,33.286211920095944,130.34830793738368,6311,symbol
,田,33.284937240353905,130.34825429320338,6311,symbol
,田,33.28515136991419,130.34994542598727,6311,symbol
,田,33.2887982183493,130.35013988614085,6311,symbol
,田,33.288760102676676,130.35257399082184,6311,symbol
,田,33.287919311546204,130.3516486287117,6311,symbol
,田,33.28706281731866,130.35161510109904,6311,symbol
,田,33.287908100943085,130.35271614789966,6311,symbol
,田,33.28711887086289,130.35236075520515,6311,symbol
,田,33.28677470153325,130.35069644451144,6311,symbol
,田,33.28602582025645,130.35099148750305,6311,symbol
,田,33.284937240353905,130.35099819302562,6311,symbol
,田,33.28599218771297,130.3523138165474,6311,symbol
,田,33.28535877239054,130.35176798701286,6311,symbol
,田,33.28481616162655,130.35247743129733,6311,symbol
,田,33.2837656845064,130.34775808453563,6311,symbol
,田,33.28434081388758,130.34816041588786,6311,symbol
,田,33.28293157200322,130.34805312752727,6311,symbol
,田,33.283776895641665,130.34879073500633,6311,symbol
,田,33.28293157200322,130.34900665283206,6311,symbol
,田,33.28231158805618,130.34730210900307,6311,symbol
,田,33.28222862422828,130.3483843803406,6311,symbol
,田,33.281409071907525,130.34833475947383,6311,symbol
,田,33.2803832192391,130.34836158156398,6311,symbol
,田,33.28226450048785,130.34963428974154,6311,symbol
,田,33.281453917650744,130.34970402717593,6311,symbol
,田,33.2809695824044,130.3490334749222,6311,symbol
,田,33.28034958452124,130.34969061613083,6311,symbol
,田,33.2843284817184,130.35030752420428,6311,symbol
,田,33.28371971883674,130.35036116838458,6311,symbol
,田,33.28291923963491,130.35036116838458,6311,symbol
,田,33.28423318762498,130.35166874527934,6311,symbol
,田,33.28370850769413,130.35232052206996,6311,symbol
,田,33.28264344257921,130.35233259201053,6311,symbol
,田,33.282313830320696,130.35103708505633,6311,symbol
,田,33.2813978604681,130.35105854272845,6311,symbol
,田,33.28093594791252,130.3503879904747,6311,symbol
,田,33.280394430808826,130.3510317206383,6311,symbol
,田,33.28037761345369,130.35233393311503,6311,symbol
,田,33.27995493619707,130.34904688596728,6311,symbol
,田,33.280012115468196,130.35041481256488,6311,symbol
,田,33.279413413007504,130.3481309115887,6311,symbol
,田,33.27837632505804,130.34790024161342,6311,symbol
,田,33.27995493619704,130.34904688596728,6311,symbol
,田,33.27914321073944,130.34908711910248,6311,symbol
,田,33.27960625394875,130.349717438221,6311,symbol
,田,33.27816330006203,130.34875184297564,6311,symbol
,田,33.27868128625281,130.3495967388153,6311,symbol
,田,33.27727195299335,130.3482811152935,6311,symbol
,田,33.27639293011589,130.34823551774028,6311,symbol
,田,33.27558117153683,130.34820869565013,6311,symbol
,田,33.27749731330053,130.34967720508578,6311,symbol
,田,33.27651626294114,130.3489395976067,6311,symbol
,田,33.27624605170575,130.3496637940407,6311,symbol
,田,33.279165634195984,130.35036116838458,6311,symbol
,田,33.2796174656183,130.35107195377353,6311,symbol
,田,33.278094907716245,130.3503477573395,6311,symbol
,田,33.27868128625281,130.35112559795382,6311,symbol
,田,33.27931811354783,130.35233393311503,6311,symbol
,田,33.278122937372636,130.3523272275925,6311,symbol
,田,33.27676517047605,130.3503879904747,6311,symbol
,田,33.27746367747073,130.35115242004397,6311,symbol
,田,33.2756372324548,130.35041481256488,6311,symbol
,田,33.27623483960324,130.35115242004397,6311,symbol
,田,33.277012956100975,130.35233393311503,6311,symbol
,田,33.27590296071631,130.35233393311503,6311,symbol
,田,33.277502919270894,130.35287708044055,6311,symbol
,田,33.27642096031875,130.3528837859631,6311,symbol
,田,33.27445433945197,130.34808799624446,6311,symbol
,田,33.27358537940508,130.34785866737366,6311,symbol
,田,33.27510801595507,130.34972414374354,6311,symbol
,田,33.27439827777443,130.34963026642802,6311,symbol
,田,33.2737692632848,130.348995923996,6311,symbol
,田,33.27287562884699,130.34787207841876,6311,symbol
,田,33.272322849139414,130.34788548946383,6311,symbol
,田,33.27121840050038,130.34791231155398,6311,symbol
,田,33.27177903607309,130.34817650914192,6311,symbol
,田,33.272774715976894,130.34873172640803,6311,symbol
,田,33.273089787996,130.34938886761668,6311,symbol
,田,33.27228584753301,130.34939423203468,6311,symbol
,田,33.27126437275282,130.34902676939967,6311,symbol
,田,33.27132043644258,130.34972414374354,6311,symbol
,田,33.27511922820231,130.35113230347633,6311,symbol
,田,33.27467970703241,130.35090029239657,6311,symbol
,田,33.27377711197836,130.35031422972682,6311,symbol
,田,33.274039482185835,130.35098880529407,6311,symbol
,田,33.273326371576125,130.35082384943965,6311,symbol
,田,33.27479743613417,130.3523473441601,6311,symbol
,田,33.27421327398319,130.35201206803325,6311,symbol
,田,33.27280947486756,130.35038664937022,6311,symbol
,田,33.27227799870538,130.35079032182696,6311,symbol
,田,33.27163551370929,130.3502739965916,6311,symbol
,田,33.27312791051196,130.35219311714175,6311,symbol
,田,33.27247534044276,130.3523272275925,6311,symbol
,田,33.27192367946672,130.35173714160922,6311,symbol
,田,33.27133725554246,130.3523272275925,6311,symbol
,田,33.27083604497522,130.3484769165516,6311,symbol
,田,33.270767646889475,130.35011306405067,6311,symbol
,田,33.27075643408343,130.35173043608668,6311,symbol
,田,33.27530535129613,130.35286366939548,6311,symbol
,田,33.269832493917534,130.34830257296565,6311,symbol
,田,33.2688401443803,130.34830257296565,6311,symbol
,田,33.27030567808785,130.34916087985042,6311,symbol
,田,33.26970242388589,130.3499320149422,6311,symbol
,田,33.26933575990905,130.3490133583546,6311,symbol
,田,33.26886257048306,130.34963026642802,6311,symbol
,田,33.268214453790804,130.34744694828987,6311,symbol
,田,33.2682985522491,130.3486512601376,6311,symbol
,田,33.267059493437046,130.34831598401072,6311,symbol
,田,33.267499052964304,130.34902676939967,6311,symbol
,田,33.26803952873816,130.34968391060832,6311,symbol
,田,33.266608718358825,130.3489463031292,6311,symbol
,田,33.26692941927521,130.3494881093502,6311,symbol
,田,33.27023840087402,130.35070315003398,6311,symbol
,田,33.269234842947995,130.35042151808742,6311,symbol
,田,33.26975848857847,130.3517170250416,6311,symbol
,田,33.27019354936937,130.35232052206996,6311,symbol
,田,33.26781414401913,130.35116046667102,6311,symbol
,田,33.26730730660583,130.35054221749309,6311,symbol
,田,33.266608718358825,130.3503812849522,6311,symbol
,田,33.26689017272278,130.35108000040057,6311,symbol
,田,33.26818642095338,130.3519114851952,6311,symbol
,田,33.267160412911906,130.35173714160922,6311,symbol
,田,33.266439396770615,130.3516432642937,6311,symbol
,田,33.2662364346992,130.3482757508755,6311,symbol
,田,33.265368514222025,130.3482757508755,6311,symbol
,田,33.26481568699273,130.3477527201176,6311,symbol
,田,33.26407110280078,130.34761726856235,6311,symbol
,田,33.26576322847991,130.34889265894893,6311,symbol
,田,33.26477083270301,130.3486914932728,6311,symbol
,田,33.264567866754085,130.34986361861232,6311,symbol
,田,33.26393541734712,130.34863516688347,6311,symbol
,田,33.263047289172675,130.34862041473392,6311,symbol
,田,33.26382440181919,130.34952297806743,6311,symbol
,田,33.26318185462807,130.34949615597728,6311,symbol
,田,33.26224662042677,130.34882426261905,6311,symbol
,田,33.26611196601327,130.3502203524113,6311,symbol
,田,33.26535730072272,130.35005941987038,6311,symbol
,田,33.26498949714782,130.35069912672043,6311,symbol
,田,33.26448488606453,130.35113096237185,6311,symbol
,田,33.26549186261925,130.35143807530406,6311,symbol
,田,33.26570043314912,130.35244122147563,6311,symbol
,田,33.26482690056156,130.3524881601334,6311,symbol
,田,33.26380870264222,130.35037994384768,6311,symbol
,田,33.26191356698033,130.3522400557995,6311,symbol
,田,33.261098309582806,130.34747645258906,6311,symbol
,田,33.26023930937492,130.34817516803744,6311,symbol
,田,33.26103999652,130.34946262836456,6311,symbol
,田,33.25953505747238,130.3487652540207,6311,symbol
,田,33.260114832142804,130.34963697195056,6311,symbol
,田,33.25911227931964,130.3475260734558,6311,symbol
,田,33.2589709790034,130.34830257296565,6311,symbol
,田,33.25743123931487,130.34815371036532,6311,symbol
,田,33.258942943199195,130.34965038299563,6311,symbol
,田,33.25718451958078,130.3487786650658,6311,symbol
,田,33.25789103332374,130.3496477007866,6311,symbol
,田,33.26122502821966,130.35083726048472,6311,symbol
,田,33.259490200470985,130.35026729106906,6311,symbol
,田,33.260092403793834,130.350978076458,6311,symbol
,田,33.26120820717226,130.3522534668446,6311,symbol
,田,33.260436678316346,130.3522534668446,6311,symbol
,田,33.25835082491274,130.35021498799324,6311,symbol
,田,33.25898107189072,130.3507433831692,6311,symbol
,田,33.25733591586384,130.35019487142566,6311,symbol
,田,33.25784393258529,130.35086542367938,6311,symbol
,田,33.25852016218093,130.35204559564593,6311,symbol
,田,33.25934890076599,130.3521730005741,6311,symbol
,田,33.25701517972375,130.34760519862178,6311,symbol
,田,33.256001376629,130.3474643826485,6311,symbol
,田,33.25629856570189,130.34825295209885,6311,symbol
,田,33.25523092326858,130.34862980246547,6311,symbol
,田,33.2564006190749,130.34915417432788,6311,symbol
,田,33.256918734360454,130.34957662224772,6311,symbol
,田,33.25546082636531,130.34960478544238,6311,symbol
,田,33.254529995459485,130.34773260354996,6311,symbol
,田,33.253932239781605,130.3482757508755,6311,symbol
,田,33.25325709618086,130.34859091043475,6311,symbol
,田,33.252695220203734,130.34813761711123,6311,symbol
,田,33.25385934246797,130.34917160868648,6311,symbol
,田,33.25454121034869,130.34964367747307,6311,symbol
,田,33.253185319810235,130.34971073269847,6311,symbol
,田,33.25635015313611,130.35012647509578,6311,symbol
,田,33.25545970488827,130.3506226837635,6311,symbol
,田,33.25586904305618,130.35168349742892,6311,symbol
,田,33.2554036310173,130.35234063863757,6311,symbol
,田,33.25390195936641,130.3501868247986,6311,symbol
,田,33.25448401439866,130.35078495740893,6311,symbol
,田,33.25274232371782,130.350349098444,6311,symbol
,田,33.25324027359928,130.35088285803795,6311,symbol
,畑,33.25416775376391,130.3517518937588,6312,symbol
,田,33.25447840695059,130.3523272275925,6311,symbol
,田,33.25249671225829,130.35159230232242,6311,symbol
,田,33.25340962077271,130.352151542902,6311,symbol
,田,33.2524327858748,130.35287573933604,6311,symbol
,田,33.251722863419715,130.34754753112793,6311,symbol
,田,33.251981935315726,130.34835889935496,6311,symbol
,田,33.25108022721922,130.3486002981663,6311,symbol
,田,33.250280570339335,130.3484259545803,6311,symbol
,田,33.251981935315726,130.34954443573955,6311,symbol
,田,33.2513505163192,130.35000041127208,6311,symbol
,田,33.25099835525218,130.34929364919665,6311,symbol
,田,33.250426370876895,130.34973889589313,6311,symbol
,田,33.251158734512835,130.35138711333278,6311,symbol
,田,33.25042749241857,130.35128921270373,6311,symbol
,田,33.2520368898616,130.35226956009868,6311,symbol
,田,33.25125518623414,130.35211130976677,6311,symbol
,田,33.25038599536778,130.35212069749835,6311,symbol
,田,33.25102975820754,130.35288915038112,6311,symbol
,田,33.24975232173907,130.3477607667446,6311,symbol
,田,33.249342954916465,130.34802630543712,6311,symbol
,田,33.24989139386704,130.34902274608615,6311,symbol
,田,33.24911415728164,130.34889802336696,6311,symbol
,田,33.2491993956862,130.3499360382557,6311,symbol
,田,33.24833467064679,130.34997358918193,6311,symbol
,田,33.24983868107038,130.35042822360995,6311,symbol
,田,33.249844288816206,130.35161912441257,6311,symbol
